id,code,name,region
59138,52085415,哈尔滨市第六医院（哈尔滨市传染病医院）,黑龙江
59139,52090724,大新县人民医院,广西
59140,52090742,吉林国文医院,吉林
59141,52090767,东南大学附属中大医院江北分院,江苏
59142,52090887,龙岩市新罗区妇幼保健院,福建
59143,52700142,建昌县中医院,辽宁
59144,52090545,葫芦岛市武警8620部队医院,辽宁
59145,52085380,郑州安图科技发展有限公司,河南
59146,52700426,桂东县中医院,湖南
59147,52700436,永兴县中医院,湖南
59148,52700437,宜章县妇幼保健院,湖南
59149,52700439,安仁县妇幼保健院,湖南
59150,52700446,衡阳市第三人民医院(北院),湖南
59151,52700447,衡南县妇幼保健院,湖南
59152,52700877,弥渡县中医医院,云南
59153,52700883,绥江县中医院,云南
59154,52700990,宜君县人民医院,陕西
59155,52090794,浏阳市北盛镇中心卫生院,湖南
59156,52700368,麻城市妇幼保健院,湖北
59157,52700369,武穴市中医院,湖北
59158,52701000,延长县妇保院,陕西
59159,52091059,北京市丰台区长辛店社区卫生服务中心,北京
59160,52091063,王佐社区服务中心,北京
59161,52090790,包头昆河医院,内蒙古
59162,52090969,杭州迪安生物技术有限公司,浙江
59163,52090903,安徽天伦不孕不育专科医院,安徽
59164,52091120,杭州市富阳区第一人民医院,浙江
59165,52700551,隆回县中医院,湖南
59166,52700559,祁东县人民医院,湖南
59167,52701001,子长县中医院,陕西
59168,52701004,延川县妇幼保健院,陕西
59169,52701006,黄龙县人民医院,陕西
59170,52701009,黄龙县中医院,陕西
59171,52701014,横山县医院,陕西
59172,52701019,吴堡县中医院,陕西
59173,52701054,扶风县中医医院,陕西
59174,52701056,千阳县人民医院,陕西
59175,52701059,眉县人民医院,陕西
59176,52701129,江孜县人民医院,西藏
59177,52701130,西藏昌都地区丁青县人民医院,西藏
59178,52701131,西藏拉萨市达孜县人民医院,西藏
59179,52701132,西藏林芝地区察隅县人民医院,西藏
59180,52701083,西安市周至县妇幼保健站,陕西
59181,52701137,西藏日喀则市仲巴县人民医院,西藏
59182,52701143,西藏昌都市八宿县卫生服务中心,西藏
59183,52701149,西藏阿里地区革吉县人民医院,西藏
59184,52701150,西藏林芝地区朗县人民医院,西藏
59185,52701152,西藏日喀则市定日县人民医院,西藏
59186,52701157,拉萨市林周县人民医院,西藏
59187,52701164,那曲市申扎县人民医院,西藏
59188,52700566,团风县人民医院,湖北
59189,52701166,西藏昌都地区洛隆县人民医院,西藏
59190,52701170,西藏山南市洛扎县人民医院,西藏
59191,52701172,西藏日喀则市定结县人民医院,西藏
59192,52090990,北京孙河社区卫生服务中心,北京
59193,52090991,北京金盏第二社区卫生服务中心,北京
59194,52701062,太白县中医院,陕西
59195,52701191,成都红星老年病医院,四川
59196,52701177,西藏那曲地区安多县人民医院,西藏
59197,52701181,西藏那曲地区双湖特别区人民医院,西藏
59198,52701184,西藏林芝地区米林县人民医院,西藏
59199,52701201,稻城县妇幼保健院,四川
59200,52701202,甘孜县妇幼保健院,四川
59201,52701203,新龙县妇幼保健院,四川
59202,52701206,九龙县妇幼保健院,四川
59203,52701213,炉霍县妇幼保健院,四川
59204,52701216,巴塘县妇幼保健院,四川
59205,52091074,厦门大学附属第一医院思明分院,福建
59206,52091355,青岛市口腔医院,山东
59207,52701220,乐山市井研县妇幼保健院,四川
59208,52701229,隆昌县妇幼保健院,四川
59209,52701233,盐边县妇幼保健院,四川
59210,52701236,宝兴县中医院,四川
59211,52701251,白玉县人民医院,四川
59212,52701252,汶川县人民医院,四川
59213,52701253,若尔盖县人民医院,四川
59214,52701264,雅江县人民医院,四川
59215,52701265,壤塘县人民医院,四川
59216,52701267,色达县人民医院,四川
59217,52701268,巴塘县人民医院,四川
59218,52701271,泸定县中医院,四川
59219,52701272,松潘县人民医院,四川
59220,52700971,张家川回族自治县中医院,甘肃
59221,52700983,玉树县妇幼综合医院,青海
59222,52700989,玉树州妇保院,青海
59223,52091454,敖汉旗中医蒙医医院,内蒙古
59224,52701045,石泉县中医院,陕西
59225,52701046,宁陕县中医院,陕西
59226,52701047,白河县中医院,陕西
59227,52701050,紫阳县中医院,陕西
59228,52701051,旬阳县中医院,陕西
59229,52701088,通江县中医院,四川
59230,52701093,宣汉县妇幼保健院,四川
59231,52701098,武胜县妇幼保健院,四川
59232,52701100,华蓥市妇幼保健院,四川
59233,52701102,苍溪县妇幼保健院,四川
59234,52701110,盐亭县妇幼保健院,四川
59235,52701111,平武县妇幼保健站,四川
59236,52701112,盐亭县中医院,四川
59237,52701117,平武县人民医院,四川
59238,52701123,大英县中医院,四川
59239,52701125,射洪县妇幼保健院,四川
59240,52701194,中江县妇幼保健院,四川
59241,52701298,中江县第四人民医院,四川
59242,52701341,西安华都医院,陕西
59243,52091415,艾瑞体检中心,河南
59244,52091529,厦门生命互联科技有限公司,福建
59245,52700589,福州神康医院,福建
59246,52700612,且末县妇幼保健站,新疆
59247,52701313,华北石油井下医院,河北
59248,52700580,应城市人民医院,湖北
59249,52700914,临洮县人民医院,甘肃
59250,52700615,博州妇幼保健院,新疆
59251,52701063,太白县医院,陕西
59252,52701070,城固县中医院,陕西
59253,52701071,陕西省汉中疗养院,陕西
59254,52700625,鄯善县人民医院,新疆
59255,52700638,新疆巴州若羌县人民医院,新疆
59256,52700658,柯坪县人民医院,新疆
59257,52701338,淄博十字会昌国医院,山东
59258,52700696,水城县中医院,贵州
59259,52091601,江苏鹍远生物科技股份有限公司,江苏
59260,52701079,山阳县妇幼保健院,陕西
59261,52701084,丹凤县医院,陕西
59262,52091495,郓城县中医院,山东
59263,52701359,云南肾脏病医院,云南
59264,52700924,窑街煤电有限责任公司医院,甘肃
59265,52700959,庆阳市西峰区人民医院,甘肃
59266,52700960,宁县中医院,甘肃
59267,52701273,会东县人民医院,四川
59268,52701286,金阳县人民医院,四川
59269,52701287,冕宁县医院,四川
59270,52701288,越西县第一人民医院,四川
59271,52701296,资中县中医院,四川
59272,52701297,自流井区第二人民医院,四川
59273,52701308,城口县人民医院,重庆
59274,52701340,山西现代妇产医院,山西
59275,52701347,天津华山医院,天津
59276,52701320,广州益寿医院,广东
59277,52701364,汕尾中山医院,广东
59278,52091624,安徽中医药大学第二附属医院,安徽
59279,52701378,顺昌县妇幼保健院,福建
59280,52701309,天府矿务局职工总医院,重庆
59281,52091619,浙江大学校医院,浙江
59282,52091622,常山县妇幼保健院,浙江
59283,52701366,西安安琪儿妇产医院,陕西
59284,52091614,苏州市广济医院,江苏
59285,52701414,西安雁塔能康中西医结合医院有限公司,陕西
59286,52701418,温州市鹿城区人民医院,浙江
59287,52701426,赤峰天仁医院,内蒙古
59288,52701339,淄博新华医院,山东
59289,52091475,上海嘉静门诊部有限公司,上海
59290,52701342,上海嘉华医院,上海
59291,52085486,保定市第一中心医院西院,河北
59292,52701431,宁城县妇幼保健计划生育服务中心,内蒙古
59293,52701435,通辽市监狱,内蒙古
59294,52091626,广德县中医院,安徽
59295,52701415,平顶山市计划生育科学技术研究所,河南
59296,52701462,上海纳诺医院,上海
59297,52091717,泰州市姜堰中医院,江苏
59298,52091769,成武县妇幼保健计划生育服务中心,山东
59299,52091627,黄山市第三人民医院,安徽
59300,52085492,天津市静海区妇幼保健计划生育服务中心,天津
59301,52091629,宁国市中医院,安徽
59302,52701400,中国人民解放军第五三五医院,湖南
59303,52701484,浏阳市古港镇中心卫生院,湖南
59304,52091773,菏泽市第二人民医院,山东
59305,52091775,菏泽市妇幼保健院,山东
59306,52091815,青岛市城阳区第二人民医院,山东
59307,52091999,栖霞市中医院,山东
59308,52092003,威海市机关医院,山东
59309,52092005,文登妇幼保健院,山东
59310,52092007,烟台市直机关医院,山东
59311,52092008,烟台市万华医院,山东
59312,52092013,招远市妇幼保健院,山东
59313,52701467,潮安佳华医院,广东
59314,52092017,霍邱县中医院,安徽
59315,52091777,巨野县中医院,山东
59316,52091778,鄄城县人民医院,山东
59317,52091825,东昌府区妇幼保健院,山东
59318,52091834,青岛华山妇产医院有限公司,山东
59319,52701434,中国医科大学附属盛京医院雍森医院,辽宁
59320,52701469,吉安康明眼科医院,江西
59321,52701471,本溪华大医学检验所有限公司,辽宁
59322,52701485,方大医疗营口人民医院,辽宁
59323,52701492,济凡生物科技(北京)有限公司,北京
59324,52091733,电白县妇幼保健院,广东
59325,52091704,苏州星湖医院,江苏
59326,52701470,云南科耀医学检验实验室,云南
59327,52701480,贵阳中医甲状腺医院,贵州
59328,52701411,潍坊市市立医院,山东
59329,52701537,新余美康盛德医学检验实验室有限公司,江西
59330,52091844,费县中医医院,山东
59331,52091030,淄博市中医医院,山东
59332,52091065,河北丹济科技有限公司,河北
59333,52091089,苍溪瑞祥医院,四川
59334,52091143,呼伦贝尔市妇幼保健计划生育服务中心,内蒙古
59335,52701504,上海吉凯医学检验所有限公司,上海
59336,52701554,北京协和建昊医药技术开发有限责任公司,北京
59337,52085628,邹城市人民医院,山东
59338,52085678,福建省职业病与化学中毒预防控制中心,福建
59339,52701494,北京华佑精神康复医院有限公司,北京
59340,52091020,江苏省龙潭监狱医院,江苏
59341,52085625,杭州市上城区南星街道社区卫生服务中心,浙江
59342,52085431,白碱滩第一社区医院,新疆
59343,52085497,日照市精神卫生中心,山东
59344,52085622,忻城县人民医院,广西
59345,52085859,马关县人民医院,云南
59346,52085848,黄州区妇幼保健院,湖北
59347,52085578,重庆市垫江县人民医院,重庆
59348,52033024,中国人民解放军96607部队医院,陕西
59349,52032846,阿拉善盟特戈熙甲状腺病蒙医专科医院,内蒙古
59350,52086015,北镇市中医院,辽宁
59351,52085845,梅州市五华县妇幼保健院,广东
59352,52085389,银川市永宁县人民医院,宁夏
59353,52085638,行唐县妇幼保健院,河北
59354,52085675,宜昌市中心人民医院,湖北
59355,52085709,北京市药品检验所,北京
59356,52024068,中山市石岐苏华赞医院,广东
59357,52024069,中山市坦洲医院,广东
59358,52024080,珠海市医疗中心,广东
59359,52032073,南宁市佳业医疗设备有限责任公司,广西
59360,52085919,北京中生金域诊断技术股份有限公司,北京
59361,52032903,中国人民解放军第二零六医院,吉林
59362,52032913,中国人民解放军总医院第九医学中心,北京
59363,52024081,中国人民解放军第一六八医院,广东
59364,52032899,肇庆市第一人民医院,广东
59365,52033108,成都大学附属医院,四川
59366,52701333,邗江扬子妇科医院,江苏
59367,52701318,广州现代医院,广东
59368,52701319,广州长安医院,广东
59369,52701322,深圳福华中西医结合医院,广东
59370,52701638,西南财经大学医院,四川
59371,52033068,德宏州人民医院,云南
59372,52091677,常州市青龙街道卫生服务中心,江苏
59373,52091682,苏州市吴中区甪直人民医院,江苏
59374,52091707,苏州理想眼科医院,江苏
59375,52091725,句容市天王镇中心卫生院,江苏
59376,52092015,安徽省宿州市第二人民医院,安徽
59377,52701569,勉县红十字医院,陕西
59378,52091727,句容市中医院,江苏
59379,52091758,泰州市第三人民医院,江苏
59380,52091766,邳州市社会福利中心,江苏
59381,52701600,深圳市罗湖医院集团医学检验中心,广东
59382,52033252,广东省人民医院惠福西门诊部,广东
59383,52092057,遂宁市传染病医院,四川
59384,52701597,北京晶科瑞基因生物科技有限公司,北京
59385,52701602,北京德威铭达医学检验所,北京
59386,52701672,济南安佳妇产医院,山东
59387,52701520,上海市黄浦区豫园街道社区卫生服务中心,上海
59388,52701608,通辽市科尔沁区第四人民医院,内蒙古
59389,52701667,历下区第三人民医院,山东
59390,52092058,永顺县中医院,湖南
59391,52092179,永州市中心医院,湖南
59392,52701403,首都医科大学北京妇产医院西院,北京
59393,52092172,驻香港部队后勤卫生处,nan
59394,52701707,博罗县中医院,广东
59395,52701482,南京一民医院,江苏
59396,52091918,宜兴海吉亚医院,江苏
59397,52091810,兖矿集团有限公司第三医院,山东
59398,52091820,济宁市妇幼保健计划生育服务中心,山东
59399,52091933,广州市中治生物技术有限公司,广东
59400,52701726,张家口万全区医院,河北
59401,52701757,保定曲阳恒州医院,河北
59402,52701733,中山市食品药品综合检测中心,广东
59403,52701729,天门康城医院有限公司,湖北
59404,52701734,湘西新途病理诊断有限公司,湖南
59405,52701777,定陶县中医院,山东
59406,52701410,天津市宝坻区钰华医院,天津
59407,52701695,泰禾医疗集团,北京
59408,52701713,建昌县新区医院,辽宁
59409,52701717,南阳市第二人民医院官庄分院社区服务中心,河南
59410,52701737,上海美兆喆源门诊部有限公司,上海
59411,52701784,浙江美兆医疗投资管理有限公司,浙江
59412,52085939,新疆军区总医院幸福路医疗区,新疆
59413,52701793,揭阳市榕城区砲台镇中心卫生院,广东
59414,52086286,南京市栖霞区妇幼保健院,江苏
59415,52701765,邯郸市第七医院,河北
59416,52701817,双滦肿瘤医院,河北
59417,52086375,蒲县中医院,山西
59418,52701900,巴中市恩阳区人民医院,四川
59419,52701910,南京市第一医院临床核医学中心（新院）,江苏
59420,52701804,济南逻捷信息科技有限公司,山东
59421,52701807,北京同安骨科医院,北京
59422,52701814,郑州和美妇儿医院,河南
59423,52033069,大理白族自治州人民医院,云南
59424,52033093,北京市朝阳区疾病预防控制中心,北京
59425,52701923,西藏驻格尔木办事处职工医院,青海
59426,52701832,武汉济民老年医院,湖北
59427,52033122,湖南中医药大学第一附属医院,湖南
59428,52701834,广宁康健医院,广东
59429,52701884,青岛海洋科学与技术国家实验室,山东
59430,52701894,武汉锦欣中西医结合妇产医院,湖北
59431,52701887,山西省长治市第三人民医院,山西
59432,52701962,永安市燕南街道社区卫生服务中心,福建
59433,52701863,河源颐养福利院,广东
59434,52701965,尤溪县新阳中心卫生院,福建
59435,52701865,清远高新区医院,广东
59436,52701893,康美医院,广东
59437,52701968,泰宁县朱口中心卫生院,福建
59438,52701969,泰宁县杉城社区卫生服务中心,福建
59439,52701970,建宁街道社区卫生服务中心,福建
59440,52701981,三明市梅列区医院,福建
59441,52701985,永安市第三医院,福建
59442,52701991,建宁县妇幼保健院,福建
59443,52702024,贵阳荟康医院,贵州
59444,52702029,康美健康小镇投资（昆明）有限公司,云南
59445,52702031,深圳市普瑞康生物技术有限公司,广东
59446,52702017,泉州台商投资区医院,福建
59447,52702036,福建省医务志愿者协会,福建
59448,52033144,嘉兴市中医院,浙江
59449,52701587,潍坊市寒亭区妇幼保健院,山东
59450,52701618,成都光华妇产医院,四川
59451,52701642,BD-河南德尔格科技有限公司-收货,河南
59452,52701950,铁岭县中心医院,辽宁
59453,52092137,宁波宁海县西店卫生院,浙江
59454,52086281,锡林郭勒盟仁真心脑血管专科医院,内蒙古
59455,52086450,福建医科大学附属第二医院东海分院,福建
59456,52086118,河津市同德医院,山西
59457,52092397,砀山县计划生育服务站,安徽
59458,52092396,温州市中医院水心分院,浙江
59459,52092453,北京市房山区琉璃河社区卫生服务中心,北京
59460,52092356,海南建国医院有限公司,海南
59461,52092439,优和维尔健康产业投资管理（北京）有限公司优和维尔门诊部,北京
59462,52092178,衡阳市中医医院,湖南
59463,52092198,定远县总医院,安徽
59464,52092204,东营市新区医院,山东
59465,52092602,邛崃市医疗中心医院,四川
59466,52092018,霍邱县第一人民医院,安徽
59467,52092199,巢湖电力疗养院,安徽
59468,52092400,湘雅常德医院,湖南
59469,52092323,株洲县妇幼保健院,湖南
59470,52092369,三都水族自治县人民医院,贵州
59471,52092614,庆元县中医院,浙江
59472,52701870,绥中民生医院,辽宁
59473,52092447,漯河市源汇区人民医院,河南
59474,52092548,辽宁中医药大学,辽宁
59475,52092372,嘉兴悦程妇产医院,浙江
59476,52033269,沪东造船集团职工医院,上海
59477,52092711,天柱县人民医院,贵州
59478,52092842,贵港市港北区人民医院,广西
59479,52092856,灵山县第二人民医院,广西
59480,52092716,清远市清城区源潭医院（清远市清城区中医院）,广东
59481,52092924,温州市鹿城区第三人民医院,浙江
59482,52092461,浙江新安国际医院,浙江
59483,52092631,平湖绿康老年康复护理院,浙江
59484,52033254,吐鲁番市人民医院,新疆
59485,52092744,沁阳市妇幼保健院,河南
59486,52701854,深圳友谊医院,广东
59487,52701868,乌鲁木齐市眼耳鼻喉专科医院,新疆
59488,52701874,广东六一儿童医院有限公司,广东
59489,52701741,武汉产品质量监督检验所,湖北
59490,52701931,开平市沙冈张立群医院,广东
59491,52701810,联生药（扬州）生物医药有限公司,江苏
59492,52702030,成都东篱医院,四川
59493,52702039,成都新蜀肿瘤医院,四川
59494,52702043,广东莱恩医药研究院有限公司,广东
59495,52092478,山西稳健医疗科技有限公司,山西
59496,52092566,上海对外经贸大学,上海
59497,52092756,北京市丰台区铁营社区卫生服务中心,北京
59498,52086557,三门县人民医院,浙江
59499,52092834,五台县第一人民医院,山西
59500,52086655,海丰县彭湃纪念医院城东分院,广东
59501,52086748,丽水市第二人民医院,浙江
59502,52092927,永康市第二人民医院,浙江
59503,52092836,夏县人民医院,山西
59504,52092863,瑞昌市人民医院（九江市第七人民医院）,江西
59505,52092917,徐州医科大学附属医院东院,江苏
59506,52092861,沁阳市人民医院,河南
59507,52086556,北京三诺健恒糖尿病医院,北京
59508,52092957,郑州迪安医学检验所有限公司,河南
59509,52702055,深圳华丹医院,广东
59510,52092612,绍兴市中心医院钱清分院,浙江
59511,52092701,无锡百佳妇产医院,江苏
59512,52702048,深圳二十三世纪生命科技有限公司,广东
59513,52702075,佛山市顺德区容桂社区卫生服务中心,广东
59514,52702063,广东福慧医学科技有限公司,广东
59515,52086891,福建省中医药大学附属第三人民医院,福建
59516,52702138,昆明五华保健医院,云南
59517,52702142,宜良博亚血液透析中心,云南
59518,52702172,贵州百灵中医糖尿病医院,贵州
59519,52702136,大庆康达血液透析中心,黑龙江
59520,52086892,北京善方医院有限公司,北京
59521,52086326,封开县第二人民医院,广东
59522,52086449,上海蓝十字脑科医院有限公司,上海
59523,52086785,湘潭市第二人民医院,湖南
59524,52086672,彭阳县人民医院,宁夏
59525,52086555,北京平房社区卫生服务中心,北京
59526,52092960,北京先宝妇产医院有限公司,北京
59527,52092994,上海睿昂生物技术有限公司,上海
59528,52702034,安吉联生医院,浙江
59529,52702088,鄂托克旗蒙医综合医院,内蒙古
59530,52702147,义乌宏悦妇产医院,浙江
59531,52702153,青岛佳家康健康管理有限公司,山东
59532,52702159,青岛佳家康中医医院,山东
59533,52702160,即墨佳家康中医医院,山东
59534,52086991,塔城地区中医医院,新疆
59535,52092764,北京亚太联盟医院管理有限公司-临朐海浮山医院,山东
59536,52702182,绍兴越城新兴医院,浙江
59537,52702213,潍坊都市妇产医院,山东
59538,52086569,大连海事大学,辽宁
59539,52093099,陕西省新安中心医院,陕西
59540,52093105,西安市鄠邑区妇幼保健计划生育服务中心（区妇幼保健院）,陕西
59541,52093106,陕西冶金医院,陕西
59542,52702243,平安好医（武汉）综合门诊部有限公司,湖北
59543,52092849,灵山县中医院,广西
59544,52093073,广州中医药大学第一附属医院白云医院,广东
59545,52086675,盐池县人民医院,宁夏
59546,52086678,隆德县人民医院,宁夏
59547,52092940,包头金氏中医肾病医院,内蒙古
59548,52093000,内蒙古大学医院,内蒙古
59549,52093001,内蒙古农业大学医院,内蒙古
59550,52093010,北京市大兴区妇幼保健院,北京
59551,52093069,华中科技大学同济医学院附属同济医院中法新城院区,湖北
59552,52093096,渭南市富平县妇幼保健院,陕西
59553,52093011,嘉善县中医医院,浙江
59554,52093109,太原市云水医院,山西
59555,52702052,旺苍县中医医院,四川
59556,52702257,南宁市妇幼保健院鲤湾院区,广西
59557,52702270,准格尔旗贵峰医院,内蒙古
59558,52702083,肇庆市高要区金利中心卫生院,广东
59559,52093216,衡阳中医正骨医院,湖南
59560,52093229,盐城市亭湖区人民医院,江苏
59561,52093207,平顶山金健医院,河南
59562,52093040,安新县医院,河北
59563,52702249,瑞安罗阳肛肠医院,浙江
59564,52702268,托克托县中蒙医医院,内蒙古
59565,52702283,中国医科大学附属第一医院浑南院区,辽宁
59566,52702284,瑞安薪堂中医医院,浙江
59567,52093232,北京和睦家中西医结合医院有限公司,北京
59568,52702128,上海颖奕医疗美容门诊部有限公司,上海
59569,52702288,绍兴越城仁济医院,浙江
59570,52702289,诸暨新华医院,浙江
59571,52702215,上海东开医院,上海
59572,52702170,西安市高新区海蓓门诊部,陕西
59573,52702117,宜昌市夷陵区妇幼保健院,湖北
59574,52702248,射阳县妇幼保健院,江苏
59575,52702226,徐州新华医院,江苏
59576,52702254,襄州区人民医院,湖北
59577,52702218,上海尚德医院,上海
59578,52702219,上海明南医院,上海
59579,52086780,漳州正兴医院,福建
59580,52092997,呼和浩特市新城区医院,内蒙古
59581,52033253,遂宁市川中石油医院,四川
59582,52087296,广州市宝创生物技术有限公司,广东
59583,52087297,莱州市慢性病防治院（莱州市精神卫生中心）,山东
59584,52093411,光泽县医院,福建
59585,52093598,青岛西海岸新区妇幼保健计划生育服务中心,山东
59586,52033278,武汉体育学院医院,湖北
59587,52033275,松江卫生局,上海
59588,52034117,青岛市市北区人民医院,山东
59589,52033433,南宁市第五人民医院,广西
59590,52093305,东光县中医院,河北
59591,52093090,西安市阎良区中医医院,陕西
59592,52093275,国家卫生计生委科学技术研究所,北京
59593,52093426,唐山市第八医院,河北
59594,52093427,唐山市古冶区医院,河北
59595,52093428,唐山市开平区医院,河北
59596,52093440,泊头市妇幼保健院,河北
59597,52093296,通州觅子店社区卫生服务中心,北京
59598,52093016,乌拉特后旗人民医院,内蒙古
59599,52087025,天津市东丽区中医医院,天津
59600,52093278,北京亚运村美中宜和妇儿医院,北京
59601,52033814,唐山职业技术学院附属医院,河北
59602,52093501,北京市通州区徐辛庄社区卫生服务中心,北京
59603,52093495,嘉兴市秀洲区新塍医院（嘉兴市秀洲区人民医院）,浙江
59604,52093604,泰顺县中医院,浙江
59605,52093502,北京市通州区于家务社区卫生服务中心,北京
59606,52093513,黑龙江省第二医院南岗分院,黑龙江
59607,52093724,双鸭山妇幼保健院,黑龙江
59608,52093582,石家庄市妇幼保健院,河北
59609,52093718,彭水苗族土家族自治县妇幼保健院,重庆
59610,52093706,蠡县中医院,河北
59611,52087237,北京中科华北中医医院,北京
59612,52093433,香河县中医医院,河北
59613,52093445,项城市第一人民医院,河南
59614,52093713,乐平市中医院,江西
59615,52087276,博罗惠博医院,广东
59616,52093518,讷河市人民医院,黑龙江
59617,52093525,黑河市第二人民医院,黑龙江
59618,52087175,沈阳市沈河区中小学校卫生保健所,辽宁
59619,52087246,河南天佑中西医结合肿瘤医院,河南
59620,52093565,辽阳市中心医院新城医院,辽宁
59621,52033256,北京中同蓝博临床检验所有限公司,北京
59622,52033146,如皋市人民医院,江苏
59623,52033416,杭州市萧山区东方疗养院,浙江
59624,52033423,南京迪安医学检验所有限公司,江苏
59625,52034063,北京洛奇医学检验实验室股份有限公司,北京
59626,52093709,恒兴肿瘤医院,河北
59627,52034134,宿州市立医院,安徽
59628,52093636,海伦市人民医院,黑龙江
59629,52033150,蒙阴县人民医院,山东
59630,52086983,大连经济技术开发区医院,辽宁
59631,52093722,丹娜（天津）生物科技股份有限公司,天津
59632,52087558,海城市中心医院,辽宁
59633,52093811,嫩江县人民医院,黑龙江
59634,52087181,江阴市徐霞客医院,江苏
59635,52093818,锦州市传染病医院,辽宁
59636,52702135,常熟费森尤斯血液透析中心,江苏
59637,52702167,镇江新港医院,江苏
59638,52702192,苏州天合鑫源健康门诊部有限公司,江苏
59639,52702227,苏州博爱医院,江苏
59640,52702231,南通玛丽妇科门诊部,江苏
59641,52033414,武安市第一人民医院,河北
59642,52093633,科济生物医药(上海)有限公司,上海
59643,52087177,莆田市第一医院南日分院（秀屿区南日镇卫生院）,福建
59644,52702389,贵州爱康国宾卓悦健康体检有限公司,贵州
59645,52087632,大连康帝会所,辽宁
59646,52702134,福州费森尤斯血液透析中心,福建
59647,52702324,黄骅市起生医院,河北
59648,52702274,四川口腔医院,四川
59649,52702263,朔州骨外科医院,山西
59650,52702330,临海市紫阳老年医院,浙江
59651,52702331,丽水钭氏医院,浙江
59652,52702269,正蓝旗妇幼保健站,内蒙古
59653,52093019,锡林郭勒盟正蓝旗医院,内蒙古
59654,52093022,大连理工大学医院,辽宁
59655,52093023,锡林郭勒盟东乌珠穆沁旗人民医院,内蒙古
59656,52093157,乌拉特前旗蒙中医医院,内蒙古
59657,52702232,如东县环镇医院,江苏
59658,52702334,武汉虎泉医院有限公司,湖北
59659,52702348,咸丰施润肾病医院,湖北
59660,52093072,常州九洲金东方医院,江苏
59661,52093254,北京博瑞恒久科技有限公司,北京
59662,52087450,麟游县中医院,陕西
59663,52087771,洛阳市妇幼保健院（通衢院区）,河南
59664,52702576,广州平安好医医学检验实验室有限公司,广东
59665,52087763,凭祥市中医院,广西
59666,52702602,恩施市慈铭体检中心,湖北
59667,52702596,云南健测检验检测技术有限公司,云南
59668,52702631,六安市裕安区妇幼保健院,安徽
59669,52087027,北京安定门中医医院,北京
59670,52702637,白云区嘉禾街社区卫生服务中心,广东
59671,52702162,香江集团有限公司,广东
59672,52702700,深圳平安好医医学检验实验室,广东
59673,52093812,高平市中医院,山西
59674,52087892,安庆大健康医疗体检门诊部,安徽
59675,52702290,淮南东方医院集团淮化医院,安徽
59676,52093855,马文军综合门诊部,内蒙古
59677,52702307,上海市嘉定区江桥医院,上海
59678,52702240,成都民用航空医学中心,四川
59679,52702294,淮南东方医院集团谢二医院,安徽
59680,52702349,通辽市中医院,内蒙古
59681,52702426,德州市德城区黄河涯医院,山东
59682,52093161,兴安盟人民医院阿尔山分院,内蒙古
59683,52087685,宁波恒正医疗设备有限公司,浙江
59684,52093725,天津市第二医院,天津
59685,52093849,周口永善医院,河南
59686,52702397,北京市泉康医院管理有限公司,北京
59687,52702634,北京美尔目定慧医院,北京
59688,52702346,电白县那霍卫生院,广东
59689,52702682,无为济民医院北区分院,安徽
59690,52093770,北京市昌平区东小口社区卫生服务中心,北京
59691,52702636,亳州市第五人民医院,安徽
59692,52702640,宣化皇城医院,河北
59693,52094003,枣强县人民医院,河北
59694,52093830,澄迈县妇幼保健院,海南
59695,52093835,疏勒县人民医院,新疆
59696,52093850,绥棱县人民医院,黑龙江
59697,52093892,广州市都安全门诊部有限公司,广东
59698,52093848,商水县人民医院,河南
59699,52093824,辽宁省阜新蒙医药研究所,辽宁
59700,52093891,大安市第一人民医院,吉林
59701,52702322,东莞金美济妇女儿童医院有限公司,广东
59702,52702332,四川格林泰科生物科技有限公司,四川
59703,52087930,中国航空工业集团公司北京航空制造工程研究所门诊部,北京
59704,52087931,北京酒仙桥社区卫生服务中心,北京
59705,52093842,范县人民医院,河南
59706,52093898,白山市江源区人民医院,吉林
59707,52702316,南通市海安县墩头中心卫生院,江苏
59708,52087409,句容市后白卫生院,江苏
59709,52088105,广东省云浮市中医院,广东
59710,52087513,成都宝石花医院,四川
59711,52087571,广元德新肾病医院,四川
59712,52087601,中山标佳生物科技有限公司,广东
59713,52093923,北京奎克生物技术有限公司,北京
59714,52088086,上海天佑医院有限公司,上海
59715,52094004,长兴第二医院,浙江
59716,52094062,漳州卫生职业学院医学检验所,福建
59717,52093933,永平街永泰新村社区卫生服务站,广东
59718,52093959,武汉友芝友医疗科技股份有限公司,湖北
59719,52093379,南码头社区卫生服务中心,上海
59720,52094291,大兴安岭地区第二人民医院,黑龙江
59721,52094293,德惠市民心医院,吉林
59722,52094317,成都千麦医学检验所有限公司,四川
59723,52094007,重庆市潼南区妇幼保健计划生育服务中心,重庆
59724,52094143,伊春市妇幼保健院,黑龙江
59725,52093875,邵阳市妇幼保健院,湖南
59726,52094147,许昌市中医院,河南
59727,52093491,轮台县人民医院,新疆
59728,52093638,厦门莲花医院金尚分院,福建
59729,52094243,富拉尔基区人民医院,黑龙江
59730,52034035,鹤山市妇幼保健院,广东
59731,52087951,河北省武强县医院,河北
59732,52034037,乐昌市人民医院,广东
59733,52093819,天津市口腔医院,天津
59734,52094153,北京华泰益康医学检验实验室有限公司,北京
59735,52702713,日照心脏病医院,山东
59736,52034316,连云港市第一人民医院,江苏
